Data;Abertura;Máxima;Mínima;Fechamento
15/07/2019;7,32;7,33;7,16;7,18
12/07/2019;7,32;7,49;7,23;7,23
11/07/2019;7,34;7,34;7,14;7,19
10/07/2019;7,2;7,35;7,2;7,27
08/07/2019;7,04;7,2;7,01;7,14
05/07/2019;6,91;7,11;6,87;7,04
04/07/2019;6,93;6,98;6,89;6,89
03/07/2019;6,6;6,88;6,58;6,88
02/07/2019;6,56;6,62;6,51;6,62
01/07/2019;6,6;6,65;6,51;6,55
28/06/2019;6,52;6,58;6,46;6,58
27/06/2019;6,49;6,52;6,4;6,5
26/06/2019;6,48;6,54;6,45;6,49
25/06/2019;6,51;6,57;6,43;6,43
24/06/2019;6,61;6,66;6,5;6,54
21/06/2019;6,57;6,66;6,57;6,62
19/06/2019;6,45;6,57;6,39;6,54
18/06/2019;6,56;6,62;6,45;6,48
17/06/2019;6,61;6,73;6,44;6,46
14/06/2019;6,51;6,7;6,4;6,59
13/06/2019;6,42;6,55;6,4;6,53
12/06/2019;6,42;6,42;6,26;6,33
11/06/2019;6,35;6,52;6,34;6,45
10/06/2019;6,18;6,37;6,12;6,31
07/06/2019;5,94;6,18;5,93;6,18
06/06/2019;6,04;6,04;5,86;5,92
05/06/2019;6,1;6,14;5,86;5,95
04/06/2019;6,17;6,2;5,98;6,06
03/06/2019;6,14;6,19;6,03;6,06
31/05/2019;5,98;6,1;5,97;6,1
30/05/2019;5,92;6,05;5,91;6,01
29/05/2019;5,93;6,09;5,83;5,89
28/05/2019;5,62;5,89;5,61;5,89
27/05/2019;5,64;5,67;5,54;5,54
24/05/2019;5,68;5,72;5,48;5,51
23/05/2019;5,53;5,68;5,45;5,62
22/05/2019;5,64;5,74;5,54;5,61
21/05/2019;5,48;5,66;5,47;5,59
20/05/2019;5,29;5,46;5,27;5,39
17/05/2019;5,14;5,38;5,14;5,26
16/05/2019;5,36;5,38;5,19;5,2
15/05/2019;5,49;5,49;5,35;5,39
14/05/2019;5,7;5,76;5,54;5,55
13/05/2019;5,75;5,77;5,61;5,61
10/05/2019;5,82;5,88;5,64;5,81
09/05/2019;6,01;6,01;5,79;5,79
08/05/2019;5,98;6,09;5,98;6,03
07/05/2019;6,28;6,3;5,96;5,98
06/05/2019;6,07;6,26;6,04;6,24
03/05/2019;5,95;6,2;5,95;6,11
02/05/2019;5,88;6;5,85;5,94
30/04/2019;5,72;5,96;5,7;5,96
29/04/2019;5,57;5,61;5,52;5,56
